Date,Open,High,Low,Close,Volume,bais_self,bais_oil,bais_CVX
2012/5/14,94.33,94.77,93.45,93.6,5215061,-1.989528796,-0.00823219,-0.730353491
2012/5/15,93.85,94.66,92.29,92.68,5307090,-0.982905983,-0.012663616,-1.020207965
2012/5/16,93.43,94.08,91.71,91.86,5810064,-0.884764782,-0.002694546,-0.792864222
2012/5/17,91.02,91.64,87.6,87.8,12696066,-4.419769214,-0.011023452,0.03996004
2012/5/18,88.26,89.81,88.02,88.68,8656878,1.002277904,0.011583434,-1.677651288
2012/5/21,89.53,92.3,89.32,91.98,6813318,3.721244926,-0.012206979,1.249238269
2012/5/22,92.76,92.98,90.89,91.49,7210609,-0.532724505,-0.022309711,-0.371150567
2012/5/23,90.51,92.79,89.86,92.47,6668574,1.071155318,0.010738255,-0.322190898
2012/5/24,92.95,92.96,90.17,91.42,6424141,-1.135503407,0.003098716,1.070707071
2012/5/25,91.39,91.67,89.63,89.94,4637740,-1.618901772,0.001213592,-1.199280432
2012/5/29,91.2,93.93,90.89,92.52,8240242,2.868579053,-0.03261708,1.395913413
2012/5/30,90.99,91,89.5,90.18,6353163,-2.529182879,-0.01446634,-2.603750998
2012/5/31,88.42,88.5,86.01,87.62,12373080,-2.838766911,-0.038719371,0.696507221
2012/6/1,85.08,86.8,84.72,85.52,9573630,-2.396713079,0.009378382,-1.932661988
2012/6/4,85.94,85.95,82.73,83.26,9815163,-2.642656688,0.004288267,0.176330256
2012/6/5,83.02,84.8,83.02,83.65,9222466,0.468412203,0.008777132,-0.093186995
2012/6/6,84.72,86.66,84.52,86.66,8463998,3.59832636,-0.003174603,3.430407296
2012/6/7,88.82,89.87,86.92,87.14,7775151,0.553888761,-0.008256664,0.591182365
2012/6/8,86.83,87.67,85.33,87.6,4399916,0.52788616,-0.017840152,0.448251818
2012/6/11,89.2,89.46,85.09,85.19,6436925,-2.751141553,0.009324292,-0.922253074
2012/6/12,85.82,87.05,84.76,87.05,5270317,2.183354854,-0.009478104,0.830747673
2012/6/13,86.25,87,84.68,85.29,8308214,-2.021826536,0.015382752,-0.605519158
2012/6/14,85.31,86.25,84.5,85.89,6125104,0.703482237,0.002385781,1.787676021
2012/6/15,86.4,86.95,85.69,86.93,6572173,1.210851089,-0.009163394,2.364599686
2012/6/18,86.35,87.09,85.67,86.74,4722912,-0.218566663,0.008767716,-0.833892457
2012/6/19,87.57,89.79,87.2,88.84,6255070,2.421028361,-0.034885105,0.579934274
2012/6/20,88.14,88.72,86.5,87.17,9415366,-1.879783881,-0.038860104,-0.41322314
2012/6/21,87.09,87.45,84.84,84.98,8581136,-2.512332224,0.018226158,-3.483547235
2012/6/22,85.5,86.05,84.85,84.96,6414053,-0.023534949,-0.007185176,0.419916017
2012/6/25,83.95,83.98,82.12,82.89,7395713,-2.436440678,0.007364144,-1.354042214
2012/6/26,83.31,83.52,81.8,82.73,5591245,-0.193026903,0.011721704,1.887363746
2012/6/27,82.63,82.87,81.71,82.25,7413765,-0.580200653,-0.031767784,1.604754829
2012/6/28,81.66,82.7,80.96,82.63,9716946,0.462006079,0.094184251,0.867700107
2012/6/29,84.32,84.94,83.81,84.91,7053778,2.759288394,-0.015522107,1.971776532
2012/7/2,85.35,85.48,83.04,83.68,6421291,-1.448592627,0.0480172,0.341232227
2012/7/3,83.9,86.7,83.88,86.46,4357792,3.322179732,-0.007180305,1.426412243
2012/7/5,86.63,87.56,85.63,86.79,5547722,0.381679389,-0.031454483,-1.248020862
2012/7/6,85.25,85.25,83.83,84.61,6951916,-2.511810116,0.018489985,-0.905404131
2012/7/9,83.94,84.35,82.96,83.14,6292057,-1.737383288,-0.023391132,-0.580565337
2012/7/10,83.56,84.3,79.12,80.27,15160014,-3.45200866,0.023355577,-0.555236454
2012/7/11,80.52,80.74,79.25,79.74,8184796,-0.660271583,0.001630182,0.933769734
2012/7/12,78.98,80.33,78.25,79.64,8743588,-0.125407575,0.01313648,0.17167382
2012/7/13,79.95,82.14,79.55,82.07,7619493,3.051230537,0.014457831,0.933066743
2012/7/16,81.85,81.85,80.2,81.15,4991914,-1.120994273,0.007465219,0.726346571
2012/7/17,81.89,82.29,79.95,81.91,6470051,0.936537277,0.009093971,0.608728226
2012/7/18,80.53,83.35,80.09,82.52,7458316,0.744719814,0.032265243,0.418877409
2012/7/19,82.96,83.4,82.05,82.63,5617190,0.133301018,-0.013149386,0.889877642
2012/7/20,81.93,82.57,80.66,80.95,5897813,-2.033159869,-0.041393622,0.321572951
2012/7/23,79.66,82.6,78.79,81.58,7568646,0.778258184,0.005810641,-1.135635131
2012/7/24,82.75,83.3,80.27,81.43,8784396,-0.183868595,0.005890349,-1.52848541
2012/7/25,85.13,85.45,80.29,82.6,19885326,1.436816898,0.006756757,-0.225776105
2012/7/26,83.84,84.65,82.1,83.3,10139011,0.847457627,0.008165548,2.083726193
2012/7/27,83.18,86.6,82.03,86.16,11229250,3.433373349,-0.003661378,0.914380715
2012/7/30,86.62,86.97,85,85.69,6507743,-0.54549675,-0.019153675,0.512538898
2012/7/31,85.77,86.36,84.14,84.21,9198033,-1.727156028,0.010331517,-0.218539428
2012/8/1,85,85.07,82.5,82.65,9368087,-1.852511578,-0.019889875,0.839569264
2012/8/2,82.46,84.3,82.1,83.12,8097440,0.568663037,0.047924788,-1.131221719
2012/8/3,84.53,86,84.07,85.02,6942724,2.285851781,0.009846827,1.711670481
2012/8/6,85.73,87,85.48,86.35,6387170,1.564337803,0.014951246,0.170986321
2012/8/7,87,88.32,86.75,87.22,6050005,1.007527504,-0.003095645,0.574970802
2012/8/8,86.49,87.88,86.35,87.22,6139592,0,0,0.169718624
2012/8/9,87.41,88.79,87.25,88.4,6701463,1.352900711,-0.004818503,0.436953808
2012/8/10,88.26,88.96,87.64,88.94,5510233,0.610859729,-0.001936733,0.816833881
2012/8/13,88.84,89.27,87.6,88.61,5403701,-0.371036654,0.006899526,-0.237780713
2012/8/14,89.49,89.65,87.76,87.87,5486506,-0.83512019,0.010171306,0.035310734
2012/8/15,87.25,87.73,86.16,87.61,6346120,-0.295891658,0.013884473,-0.66184257
2012/8/16,87.74,88.83,87.23,88.59,4979566,1.118593768,0.003554255,0.66625211
2012/8/17,89.86,90.1,89.1,90.01,7849959,1.602889717,0.0003125,-0.582421461
2012/8/20,89.74,90.48,89.23,90.44,5298310,0.477724697,0.005414974,-0.124267708
2012/8/21,91,92.08,89.95,90.29,7159663,-0.165855816,0.003521491,-0.479914682
2012/8/22,90.04,90.28,87.63,88.72,8843943,-1.738841511,-0.010527402,0.151812824
2012/8/23,88.64,88.72,87.14,87.63,5469964,-1.22858431,-0.000938771,-0.766830138
2012/8/24,86.92,87.75,86.4,87.47,4980073,-0.182585872,-0.002505742,0.646958397
2012/8/27,87.65,88,86.54,86.63,4273674,-0.960329256,0.007954783,-0.249977681
2012/8/28,86.37,86.99,85.88,86.01,4697196,-0.715687406,-0.008307373,0.554909156
2012/8/29,85.58,86.33,84.45,86.09,8733002,0.09301244,-0.009319372,-0.489541611
2012/8/30,85.56,85.82,84.46,84.47,5170403,-1.881751655,0.019659655,-0.778175313
2012/8/31,85.18,85.94,84.25,85.33,5481994,1.01811294,-0.011713486,1.108807356
2012/9/4,83.68,85.13,82.21,82.66,11288908,-3.129028478,0.000314663,-0.838088445
2012/9/5,82.6,83.08,81.78,82.75,6238812,0.108879748,0.00220195,-0.404603489
2012/9/6,83.55,84.93,83.35,84.79,6983110,2.465256798,0.008683825,2.040263609
2012/9/7,87.26,88.44,86.75,88.1,10698392,3.903762236,0.00114096,0.858179244
2012/9/10,87.94,88.63,87.08,87.1,5592620,-1.13507378,0.005283879,-0.035087719
2012/9/11,87.7,89.12,87.41,88.6,5878824,1.722158439,-0.000103061,0.193050193
2012/9/12,89.49,90.24,88.66,89.12,6016519,0.586907449,0.013193156,0.262743037
2012/9/13,88.63,90.97,88.3,90.68,7846103,1.750448833,0.006510682,1.816911251
2012/9/14,92.21,94.28,91.98,93.17,11377084,2.745919718,-0.02456034,0.591969801
2012/9/17,92.94,93.5,91.73,91.99,7998664,-1.266502093,-0.013055642,-0.093816631
2012/9/18,91.77,93.07,91.77,93.07,6604709,1.174040657,-0.034435696,-0.145125491
2012/9/19,93.3,94.23,92.81,93.94,6787699,0.934780273,0.001848429,-0.316320424
2012/9/20,92.99,92.99,91.25,92.54,7096260,-1.490312966,0.005426525,1.072041166
2012/9/21,93.42,93.42,91.37,91.72,10790189,-0.886103307,-0.010362694,-0.042426814
2012/9/24,90.45,91.78,90.45,90.87,8604713,-0.926733537,-0.006653578,-0.016977929
2012/9/25,88.66,89.55,87,87.01,13937907,-4.247826565,-0.012627649,-0.721684497
2012/9/26,86.9,87.93,85.8,86.95,8866030,-0.068957591,0.021908363,-0.538783888
2012/9/27,87.84,87.95,86.75,86.92,7586147,-0.034502588,0.003155947,0.773860705
2012/9/28,86.36,86.59,85.43,86.04,7519491,-1.012425219,0.002820568,-0.546075085
2012/10/1,86.72,87.15,85.24,85.47,7385730,-0.662482566,-0.006057984,0.591969801
2012/10/2,85.63,85.93,84.35,85.47,8819833,0,-0.04016108,0.60554371
2012/10/3,85.51,85.64,84.55,85.28,5586938,-0.222300222,0.039687039,-1.542895897
2012/10/4,85.52,86.5,85.2,85.96,5077313,0.797373358,-0.019849493,0.86964009
2012/10/5,86.85,87.34,85.01,85.43,6548334,-0.616565845,-0.004895961,0.298762271
2012/10/8,84.94,85.81,84.43,85.44,4538278,0.01170549,0.033433971,0.10212766
2012/10/9,85.72,86.15,84.5,84.75,5810594,-0.80758427,-0.012767799,-0.221050842
2012/10/10,83.89,84.37,82.6,83.16,10635668,-1.876106195,0.0104121,-4.183708248
2012/10/11,83.39,83.7,82.25,82.85,7644528,-0.372775373,-0.003904979,0.542463317
2012/10/12,83,84.1,82.46,82.82,6012871,-0.036210018,0.000108897,-0.875641252
2012/10/15,82.91,83.2,82.1,82.81,6357782,-0.012074378,0.002504355,0.669224592
2012/10/16,83.59,85.04,83.21,84.96,6945636,2.596304794,-0.000325839,1.125686935
2012/10/17,85.62,86.77,85.21,86.63,7339006,1.965630885,-0.000434594,0.955386099
2012/10/18,86.38,87.53,85.83,86.62,6813805,-0.011543345,-0.02173913,-0.451467269
2012/10/19,85.33,85.48,83.49,83.86,9875249,-3.186331101,-0.018888889,-1.116343973
2012/10/22,82.94,86.04,82.29,85.08,17161215,1.454805628,-0.018686297,-0.564473452
2012/10/23,83.9,84.14,82.98,83.58,7496353,-1.763046544,-0.014541258,-2.980308675
2012/10/24,84.07,84.14,82.52,82.73,5509209,-1.01698971,0.002342195,0.301700494
2012/10/25,83.39,83.54,82.36,83.53,5984041,0.967001088,0.002920902,1.139367423
2012/10/26,83.48,84.32,83.24,84.25,7166564,0.861965761,-0.003727866,0.198269647
2012/10/31,85.53,85.92,84.45,84.81,5914967,0.664688427,0.001520112,-0.845475805
2012/11/1,85.22,87.86,85,87.65,8557112,3.348661714,0.006771745,1.106676343
2012/11/2,88.49,88.5,85.7,85.79,6983144,-2.12207644,0.009509451,-2.772294994
2012/11/5,85.85,86.78,85.59,86.77,4044869,1.14232428,-0.024698449,0.756666974
2012/11/6,87.35,88.6,87.3,88.08,7049360,1.509738389,0.008716137,1.071526697
2012/11/7,86.73,87.23,84.84,85.02,8209127,-3.474114441,0.034796824,-2.582457412
2012/11/8,85.16,85.24,83.52,83.66,6246172,-1.599623618,-0.046490634,-1.525439494
2012/11/9,83,85.29,82.9,84.95,7286527,1.541955534,0.006745562,-0.028336639
2012/11/12,84.44,85.57,84.23,85.18,5809442,0.270747499,0.011872576,0.085034014
2012/11/13,84.72,85.18,83.17,83.26,7697159,-2.254050247,-0.006040892,-0.613612763
2012/11/14,83.9,83.9,80.88,81.1,8498038,-2.594282969,-0.002103787,-2.640577508
2012/11/15,81.35,82.57,80.5,81.3,7797191,0.246609125,0.011009604,-0.858536585
2012/11/16,81.37,82.21,80.16,81.93,8050900,0.774907749,-0.010078777,0.76756544
2012/11/19,83.37,83.84,83.15,83.62,5674790,2.062736482,0.013692218,1.904296875
2012/11/20,83.7,83.77,82.59,83.33,5537360,-0.346806984,0.028053567,-0.757067561
2012/11/21,82.95,83.74,82.65,83.05,4517062,-0.336013441,-0.029084784,0.521436848
2012/11/23,83.62,84.19,83.25,84.16,2663700,1.33654425,0.007170946,1.316042267
2012/11/26,83.81,84.81,83.81,84.65,4242030,0.582224335,-0.000803859,-0.455105717
2012/11/27,84.5,85.12,83.9,84.01,4196182,-0.756054341,0.003103092,-1.533479379
2012/11/28,83.63,85.09,83,84.94,4886186,1.10701107,-0.005384968,2.128071194
2012/11/29,85.55,86.48,85.48,86.25,7846411,1.542265128,-0.008178781,0.198901307
2012/11/30,86.33,86.35,85.03,85.24,5665862,-1.171014493,0.017886179,-0.094526893
2012/12/3,85.92,85.92,84.43,84.49,4715054,-0.879868606,0.010269283,-0.974548207
2012/12/4,84.05,84.96,83.75,84.16,4469429,-0.390578767,0.00169415,-0.66883241
2012/12/5,84.62,86.57,84.56,86.05,8606586,2.245722433,-0.007328898,1.163909196
2012/12/6,85.83,86.33,85.08,85.95,4132598,-0.116211505,-0.007723762,1.217077113
2012/12/7,86.7,87.55,86.52,86.99,7337221,1.210005817,-0.021634615,0.507280413
2012/12/10,86.81,87.45,86.38,87.23,4336897,0.275893781,-0.000234,-0.028040004
2012/12/11,87.6,88.16,87.04,87.33,5374285,0.114639459,-0.003627853,0.729244577
2012/12/12,87.89,88.77,87.46,87.95,7093449,0.709950761,0.002583979,0.315574531
2012/12/13,87.85,89.31,87.82,88.36,6101438,0.466173962,0.011597938,-0.157290896
2012/12/14,88.35,89.5,88.32,89,5869570,0.724309642,-0.011117545,-0.083402836
2012/12/17,89.25,89.69,88.9,89.64,6095709,0.719101124,0.010891205,0.797625672
2012/12/18,89.67,91.09,89.67,90.77,6653864,1.260597947,0.004518072,1.306588149
2012/12/19,90.91,91.83,90.74,90.79,7068237,0.022033712,0.008649521,-0.172570391
2012/12/20,89.9,90.13,88.64,89.5,6893538,-1.420861328,0.018637091,0.4276226
2012/12/21,87.5,88.18,86.48,87.9,10728630,-1.787709497,0.007520485,-0.606994021
2012/12/24,87.51,87.83,87.16,87.48,2327063,-0.4778157,-0.017379679,-0.984413454
2012/12/26,87.67,88.68,87.57,87.67,3236007,0.217192501,0.001020408,-0.156494523
2012/12/27,87.87,88.41,86.55,87.66,3953731,-0.01140641,0.027409673,0.055319934
2012/12/28,87.09,87.6,86.69,86.81,3311691,-0.969655487,0.002204829,-1.907482492
2012/12/31,86.81,89.8,86.67,89.61,7215946,3.225434858,-0.002749973,1.587599812
2013/1/2,92.95,94.44,92.95,93.5,11590524,4.341033367,0.012905361,2.080636212
2013/1/3,93.22,94.99,92.89,94.4,9333510,0.962566845,0.014265491,-0.425763203
2013/1/4,94.57,94.92,94.04,94.92,5658831,0.550847458,-0.001825209,0.527656477
2013/1/7,94.57,95.67,94.4,95.21,5368967,0.305520438,0.001613424,-0.678733032
2013/1/8,94.67,95.19,93.57,94,5616304,-1.270874908,0.000859107,-0.446469248
2013/1/9,94.1,94.77,94.1,94.44,3546294,0.468085106,0.000107296,0.256269449
2013/1/10,95.11,95.19,94.23,95.08,4597210,0.67767895,-0.0013947,0.84900493
2013/1/11,94.56,95.39,94.12,95.19,4291414,0.115692049,0.007842716,1.140581153
2013/1/14,95.32,95.48,94.15,94.63,3688429,-0.58829709,-0.002238567,1.00241654
2013/1/15,94.21,95.83,94.18,95.67,4794485,1.099017225,0.00715812,0.5228179
2013/1/16,95.1,95.66,94.83,95.19,3810588,-0.501724679,-0.010713907,0.467207334
2013/1/17,95.71,96.29,95.09,95.7,4825538,0.535770564,0.010937165,0.67561639
2013/1/18,96.43,97.62,96.09,97.62,8330896,2.006269592,0.012834111,0.435767823
2013/1/22,96.39,97.73,96.05,97.72,8331276,0.102438025,0.001256676,0.581395349
2013/1/23,97.48,97.72,96.6,96.85,4973560,-0.890298813,0.005020395,-0.776464498
2013/1/24,96,97.74,96,96.6,5816968,-0.258131131,-0.010719117,0.426049909
2013/1/25,95.92,96.28,94.66,95.58,8907230,-1.055900621,0.003050705,0.606060606
2013/1/28,98.06,98.74,96.43,97.45,16000484,1.95647625,-0.002097535,-0.137693632
2013/1/29,97.92,99.2,97.72,98.6,6964553,1.180092355,0.008407777,1.008273009
2013/1/30,98.83,98.96,98.25,98.65,5683221,0.050709939,0.017404898,-0.648408839
2013/1/31,97.99,98.71,97.9,98.39,7155989,-0.263558033,0.003687769,-1.116358952
2013/2/1,99,99.7,98.95,99.49,6140529,1.117999797,-0.003368034,1.172383847
2013/2/4,98.76,98.87,97.91,98.26,5766103,-1.236305156,-0.001945725,-1.115879828
2013/2/5,98.58,99.1,98.32,98.44,4179791,0.183187462,-0.012825775,0.529513889
2013/2/6,97.87,98.75,97.36,97.7,4489901,-0.75172694,0.004885147,0.086348329
2013/2/7,97.42,98.16,95.21,96.11,6211601,-1.627430911,-0.002482416,-0.767837115
2013/2/8,96.1,97.5,96.1,96.85,3934113,0.769951098,-0.006221485,0.539036689
2013/2/11,96.96,96.99,96.3,96.6,2739332,-0.258131131,-0.001356427,0
2013/2/12,96.67,97.41,96.67,97.22,4151249,0.641821946,0.013582698,0.743687305
2013/2/13,97.09,97.5,96.02,96.38,3719246,-0.864019749,0.004844861,-0.832618026
2013/2/14,96.06,96.68,95.68,96.07,3586223,-0.321643495,-0.004616332,0.155803687
2013/2/15,96.26,96.42,95.28,95.61,4377139,-0.478817529,0.002782645,-0.648172155
2013/2/19,95.74,96.37,95.13,95.6,4368744,-0.010459157,-0.013874615,0.835073069
2013/2/20,95,95.1,93.05,93.22,8571102,-2.489539749,0.00771235,-0.802277433
2013/2/21,92.76,92.79,90.57,91.53,7195005,-1.812915683,-0.018305926,0
2013/2/22,91.99,92.49,91.05,91.54,5852873,0.01092538,-0.022439949,0.843551613
2013/2/25,91.81,92.22,89.08,89.16,7541911,-2.599956303,0.003556418,-2.086926526
2013/2/26,89.59,90.2,88.5,89.95,7114851,0.886047555,-0.004080756,1.25066056
2013/2/27,90.06,92.36,90.06,92.25,6149536,2.556976098,-0.001186112,1.470076548
2013/2/28,92.49,93.16,92.23,92.37,5448303,0.130081301,0.002267084,0.428632662
2013/3/1,91.54,91.96,90.13,91.36,4925799,-1.093428602,-0.008724688,-0.213401622
2013/3/4,90.61,90.75,89.19,89.75,6350943,-1.762259194,-0.014343149,0.504704876
2013/3/5,90.49,91.28,89.99,90.21,5352649,0.512534819,-0.006394003,0.374499957
2013/3/6,90.97,91.05,89.41,89.64,7136333,-0.631858996,0.008321314,0.457898753
2013/3/7,89.9,90.4,89.27,89.65,4740003,0.011155734,-0.004511444,0.0759686
2013/3/8,90.43,90.72,90.01,90.51,5085443,0.959286113,0.011716591,0.008434548
2013/3/11,90.49,91.52,90.1,91.18,4847366,0.740249696,0.005244182,0.134941385
2013/3/12,91.16,91.16,89.4,89.74,6593793,-1.579293705,0.000652103,-0.404278615
2013/3/13,89.8,89.91,89.13,89.28,5836031,-0.512591932,0.004018681,0.093023256
2013/3/14,89.47,89.55,88.17,88.7,7329016,-0.649641577,0.000324535,1.385603244
2013/3/15,88.61,89.25,88.11,88.83,7385212,0.146561443,0.006056018,-0.266666667
2013/3/18,87.89,90.02,87.67,89.36,7159784,0.596645277,0.004944642,-0.459558824
2013/3/19,89.4,89.4,87.44,88.27,7509215,-1.219785139,0.002353193,0.27700831
2013/3/20,87.61,87.88,86.42,86.94,9390215,-1.506740682,-0.013552449,0.745019253
2013/3/21,86.43,87.32,86.43,86.83,5450567,-0.12652404,0.008329727,-0.008309098
2013/3/22,87.01,87.63,86.97,87.48,5125495,0.748589197,-0.008046347,0.69802227
2013/3/25,87.93,87.96,86.05,86.64,6685377,-0.960219479,0.010274713,-0.825218683
2013/3/26,87.06,87.39,86.66,87,4172989,0.415512465,0.012204261,0.665668164
2013/3/27,86.43,87.16,85.8,86.9,4839611,-0.114942529,0.015230037,-0.653000496
2013/3/28,87.05,87.98,86.65,86.97,6215447,0.080552359,0.005625586,-1.139861885
2013/4/1,86.86,86.94,85.41,85.64,5669842,-1.529262964,0.007355226,0.664871234
2013/4/2,86.02,86.02,84.47,84.88,6515505,-0.887435778,-0.001439737,-0.509990803
2013/4/3,83.91,84.62,83.6,84.12,9223478,-0.895381715,0.001338826,-1.025210084
2013/4/4,84.17,84.73,83.84,84.63,7646581,0.606276748,-0.02272961,0.246221769
2013/4/5,83.41,85.36,83.05,84.6,8988752,-0.035448423,-0.018522416,-0.465825358
2013/4/8,84.67,85.35,83.71,84.19,6724321,-0.48463357,-0.005361355,0.246766508
2013/4/9,84.38,86.65,84.05,85.9,10535966,2.031120086,0.006468305,0.704524234
2013/4/10,86.38,86.88,85.9,86.57,6258603,0.779976717,0.008783205,0.842886042
2013/4/11,86.89,87,85.3,85.7,6920191,-1.004967079,0.004353366,1.094951521
2013/4/12,84.99,85.33,84.3,85.05,4935999,-0.758459743,-0.012157733,-0.835055808
2013/4/15,84.24,84.33,81.91,82.27,10345694,-3.268665491,-0.023651541,-2.809738202
2013/4/16,83.63,83.73,82.12,82.61,6568131,0.413273368,-0.02718404,0.377455606
2013/4/17,81.54,81.62,80.62,81.47,9406276,-1.379978211,-0.000225352,-1.880181181
2013/4/18,81.34,81.34,80.05,80.46,6886914,-1.239720142,-0.023441902,0.679383329
2013/4/19,80.95,81.16,80.01,80.43,7017435,-0.037285608,0.013618003,0.26818929
2013/4/22,81.24,83.13,79.49,82.71,18449787,2.834763148,0.002390983,0.578084556
2013/4/23,83.91,84.72,82.74,84.1,12932441,1.680570669,0.008746025,0.780646822
2013/4/24,84.28,84.65,83.29,83.78,7022414,-0.380499405,0.004503997,0.680966973
2013/4/25,84.7,85.02,84.02,84.51,6557101,0.871329673,0.020849681,0.194453838
2013/4/26,84.35,85.08,84.25,84.68,6161521,0.201159626,0.024157242,1.291030293
2013/4/29,85.11,85.5,84.07,84.8,6066883,0.141709967,-0.006861799,1.06631123
2013/4/30,84.81,85.38,83.36,84.67,6954737,-0.153301887,0.015761632,0.568743818
2013/5/1,84.07,84.35,82.66,83.08,11607850,-1.877878824,-0.009246466,-1.426112614
2013/5/2,83.34,84.56,83.1,84.26,5799498,1.420317766,-0.026603733,1.4716887
2013/5/3,85.59,87.48,85.48,86.98,11890526,3.228103489,0.032620674,1.188135038
2013/5/6,87.13,87.95,86.88,87.59,6381733,0.701310646,0.016542156,-0.19434772
2013/5/7,88.11,89.81,87.91,89.79,10407148,2.511702249,0.005774278,-0.170385396
2013/5/8,89.76,90.4,89.18,90.31,7431431,0.579129079,-0.005427975,0.260078023
2013/5/9,89.98,90.69,89.55,89.95,5166167,-0.398626952,0.010075567,0.226977951
2013/5/10,89.96,90.25,87.9,88.62,6967800,-1.478599222,-0.001558603,-0.331607894
2013/5/13,88.19,88.49,87.75,88.07,5484418,-0.620627398,-0.002913935,-0.308366469
2013/5/14,87.82,88,86.86,87.55,6858976,-0.590439423,-0.01095919,1.75010175
2013/5/15,86.97,87.18,86.44,87,6927251,-0.62821245,-0.008442381,-1.592
2013/5/16,86.55,87.65,86.1,86.78,8192760,-0.252873563,-0.000106428,-0.203235509
2013/5/17,87.39,87.86,87.1,87.67,6693167,1.025581931,0.009579564,0.537634409
2013/5/20,87.57,88.75,87.27,88.33,5603852,0.752823087,0.009172377,1.101928375
2013/5/21,88.65,88.98,87.73,88.1,4733767,-0.260387184,0.005954868,0.92963616
2013/5/22,88.09,89.09,87.15,87.7,6480454,-0.454029512,-0.007685118,-0.801969192
2013/5/23,86.03,87.38,85.78,86.95,6028520,-0.855188141,-0.016431188,0.376210678
2013/5/24,86.26,86.72,85.77,86.21,4638451,-0.85106383,0.001489679,0.039872408
2013/5/28,87.04,87.39,85.9,86.19,5800796,-0.023199165,-0.002974926,0.781187724
2013/5/29,85.73,86.66,85.33,86.49,5110441,0.348068221,0.008631714,-0.743494424
2013/5/30,86.47,87,85.99,86.41,3567956,-0.092496242,-0.016059165,-0.302812973
2013/5/31,86.23,86.95,85.8,85.8,5523070,-0.705936813,0.004724579,-1.886340021
2013/6/3,85.91,86.3,85.74,86.13,6093936,0.384615385,-0.017526985,1.091649695
2013/6/4,85.95,86.47,85.44,85.92,5106309,-0.243817485,0.016099206,-0.910629382
2013/6/5,85.47,85.73,84.23,84.42,7359415,-1.745810056,-0.000535275,-1.130448926
2013/6/6,84.25,84.31,83.3,84,7009909,-0.497512438,0.003213368,-0.806119931
2013/6/7,84.65,85.37,83.64,84.65,5474875,0.773809524,0.011210762,0.920474335
2013/6/10,84.71,84.77,83.63,83.8,4966253,-1.004134672,0.014781966,0.81347576
2013/6/11,83.03,83.97,82.63,83.52,5240938,-0.334128878,-0.003017376,-1.010677317
2013/6/12,84.17,84.38,83.01,83.21,4748315,-0.371168582,-0.003339595,-1.218608481
2013/6/13,83.32,85.28,83.19,85.14,6353695,2.31943276,0.005026178,1.408685505
2013/6/14,85.01,85.14,83.4,83.87,5126752,-1.491660794,0.007084809,-1.134308729
2013/6/17,83.55,84.43,83.42,83.92,4390147,0.059616072,0.012104283,0.78150981
2013/6/18,84.09,84.87,83.96,84.55,3723840,0.750714967,0.000306654,0.247483914
2013/6/19,84.5,85.29,84.25,84.25,4712991,-0.354819633,0.006131208,-0.839368005
2013/6/20,83.19,83.68,82.35,83.2,7629653,-1.246290801,-0.00223441,-2.116182573
2013/6/21,84.02,84.02,81.93,83.12,9736764,-0.096153846,-0.034100163,0.830860534
2013/6/24,82.06,82.25,80.86,81.52,7526016,-1.924927815,-0.0113816,-1.774152863
2013/6/25,82.34,82.68,81.97,82.33,6251091,0.993621197,0.013431404,0.539291217
2013/6/26,82.92,83.43,81.7,82.1,6952383,-0.279363537,0.001893342,0.595998297
2013/6/27,82.55,83.17,82.55,82.96,4659772,1.047503045,0.002309711,0.473973762
2013/6/28,82.76,83.19,82.31,82.49,8451640,-0.566538091,0.016025977,-0.311683936
2013/7/1,83.04,83.25,82.27,82.72,4676582,0.278821675,-0.006597938,0.625316884
2013/7/2,82.77,83.59,82.04,82.48,3660214,-0.290135397,0.016396845,0.058784011
2013/7/3,82.15,82.5,81.56,81.85,2928807,-0.763821532,0.017459669,-0.058749475
2013/7/5,82.53,82.63,81.4,82.14,4824857,0.354306659,0.022779729,1.200873362
2013/7/8,82.4,83.2,82.25,83.2,4880555,1.290479669,0.011479592,0.605758858
2013/7/9,84.07,86.25,83.72,85.33,7884277,2.560096154,-0.000582016,1.674364896
2013/7/10,85.42,85.77,84.79,84.96,4216998,-0.433610688,0.004173542,-0.300154133
2013/7/11,86.46,86.89,86.1,86.7,5435661,2.048022599,0.028513435,0.707892596
2013/7/12,86.63,87.27,86.54,87.17,4878067,0.542099193,-0.015412085,0.234305567
2013/7/15,87.24,88.03,87.19,87.4,4163550,0.263852243,0.010308294,0.499758182
2013/7/16,87.72,88.53,87.42,88.17,5433774,0.881006865,0.003306566,-0.449149824
2013/7/17,88.45,89,85.88,86.67,15079546,-1.701258932,-0.003013183,0.185304544
2013/7/18,85.88,86.6,85.42,85.72,7048221,-1.096111688,0.004816774,0.900683554
2013/7/19,85.45,85.88,85.15,85.65,5086265,-0.081661223,0.014569038,1.147684706
2013/7/22,85.38,86.55,85.38,86,4837034,0.408639813,0.000555864,0.094555197
2013/7/23,85.49,86.38,85.12,85.52,6894636,-0.558139535,-0.01287037,0.181059592
2013/7/24,84.58,85.28,82.64,83.44,16611872,-2.432179607,0.004877591,-0.69935565
2013/7/25,82.05,82.58,81.35,82.14,9941707,-1.558005753,-0.01605526,1.099944607
2013/7/26,81.88,82.08,81.44,82.06,5729323,-0.097394692,0.000569206,-0.156543519
