Date,Open,High,Low,Close,Volume,bais_self,bais_oil
2015/4/8,80.84,81.24,79.92,80.44,4196156,-0.124161907,0.035906298
2015/4/9,80.5,81.21,80.28,80.68,4291850,0.298359025,-0.065060241
2015/4/10,81.1,82.8,80.74,82.6,6831923,2.379771939,0.006938937
2015/4/13,82.6,82.61,81.6,82.14,5293899,-0.556900726,0.016538689
2015/4/14,82.55,83.24,81.54,83,5898718,1.046992939,0.006197947
2015/4/15,83.29,85.73,83,85.16,9643762,2.602409639,0.025986526
2015/4/16,84.4,84.9,84,84.34,5692312,-0.962893377,0.055347092
2015/4/17,83.5,83.59,82.66,83.28,5313991,-1.256817643,0.007822222
2015/4/20,83.96,84.75,83.88,84.6,3914620,1.585014409,-0.017286999
2015/4/21,84.66,84.97,83.61,83.92,5620905,-0.803782506,0.011847065
2015/4/22,84.13,84.94,83.09,84.87,6520737,1.132030505,-0.014014547
2015/4/23,86.85,87.5,83.85,84.79,18917562,-0.094261812,0.010615329
2015/4/24,84.7,85.17,84.02,84.6,5848686,-0.224083029,0.007477301
2015/4/27,84.77,85.94,84.4,85.33,5911992,0.862884161,-0.01077929
2015/4/28,85.42,86.22,84.5,86.2,5736474,1.019571077,-0.00750268
2015/4/29,85.69,87.92,85.46,87.5,7021763,1.50812065,0.026817855
2015/4/30,86.85,87.3,86.23,86.88,5460102,-0.708571429,0.026292726
2015/5/1,87.69,88.28,86.76,87.37,4850105,0.563996317,0.018274979
2015/5/4,87.73,87.96,87.17,87.3,2754510,-0.080119034,-0.008721905
2015/5/5,87.57,88.22,86.7,87,4623680,-0.343642612,-0.003045685
2015/5/6,87.75,87.94,86.42,86.99,4465477,-0.011494253,0.024779362
2015/5/7,86.65,86.88,85.89,86.43,3892784,-0.643752155,0.009108976
2015/5/8,87.78,87.84,86.7,87.31,3577060,1.018164989,-0.031839816
2015/5/11,88.4,89.44,88.09,88.77,6882568,1.672202497,0.007119851
2015/5/12,88.19,88.34,87.26,88.16,4066384,-0.687169089,-0.003029793
2015/5/13,88.59,89.07,88.21,88.44,3179214,0.317604356,0.025156171
2015/5/14,88.78,89.59,88.65,88.74,3228419,0.339213026,-0.003623188
2015/5/15,88.5,88.56,87.6,88.43,3204989,-0.349335136,-0.010082645
2015/5/18,88.39,88.5,87.65,88.29,3074689,-0.158317313,-0.002671565
2015/5/19,87.89,87.91,86.5,87.24,5676841,-1.189262657,-0.004855182
2015/5/20,87.63,88.13,87.13,87.93,3841547,0.790921596,-0.036002692
2015/5/21,88.23,89.62,87.94,89.33,8155485,1.592175594,0.028970332
2015/5/22,89.18,89.5,88.63,88.63,3483791,-0.783611329,0.020691995
2015/5/26,88.13,88.15,87.29,87.84,3149610,-0.891346045,-0.021601861
2015/5/27,87.99,88.82,87.65,87.92,4517116,0.091074681,-0.027004076
2015/5/28,87.33,87.45,85.73,86.01,5899123,-2.172429481,0.003840112
2015/5/29,85.74,86.33,85.11,85.32,4685657,-0.802232299,0.00312989
2015/6/1,86.06,86.37,84.7,85.53,3976918,0.246132208,0.044375108
2015/6/2,85.21,86.68,85.07,86.17,2817845,0.748275459,-0.000165975
2015/6/3,86.6,87.06,85.81,86.23,2841823,0.069629802,0.017596282
2015/6/4,85.5,86.4,85.32,85.47,3775249,-0.881363795,-0.026590538
2015/6/5,85.01,86.5,84.91,86.05,3937629,0.678600679,-0.027987263
2015/6/8,85.8,86.48,85.78,86.15,3355823,0.116211505,0.019137931
2015/6/9,86.46,87.62,86.42,86.73,3984912,0.673244341,-0.016240907
2015/6/10,87.45,88.71,87.36,88.48,4717130,2.017756255,0.034393809
2015/6/11,88.62,88.76,87.92,88.17,2872879,-0.350361664,0.020116376
2015/6/12,87.95,88.41,87.57,87.85,2212758,-0.362935239,-0.010104302
2015/6/15,87.14,87.39,86.35,87.13,2721010,-0.819578828,-0.01284162
2015/6/16,86.79,87.02,86.24,86.59,2895860,-0.619763572,-0.007171448
2015/6/17,86.89,87.55,86.32,87.25,3402771,0.762212727,0.008063161
2015/6/18,86.83,87.74,86.83,87.44,3373646,0.217765043,-0.001999667
2015/6/19,87.27,87.96,87.15,87.52,3910897,0.091491308,0.008682585
2015/6/22,87.97,88.32,87.71,88.27,3648566,0.856946984,-0.013077305
2015/6/23,88.42,88.62,88.01,88.45,2538952,0.203919792,0.006541429
2015/6/24,88.79,88.81,88.07,88.17,3413646,-0.31656303,0.017330445
2015/6/25,88.22,88.33,86.66,86.72,3239051,-1.644550301,-0.017035217
2015/6/26,86.5,86.95,85.81,86.82,4387343,0.115313653,-0.006998834
2015/6/29,86.22,86.74,85.1,85.3,4747317,-1.750748675,-0.003020641
2015/6/30,86.09,86.25,84.8,84.82,4077877,-0.562719812,-0.018010436
2015/7/1,85.39,85.45,83.54,83.95,5296181,-1.025701485,0.019540624
2015/7/2,84.53,84.78,83.85,84.38,2582215,0.512209649,-0.04270343
2015/7/6,83.65,84.15,82.73,83.15,4896587,-1.457691396,-0.000175623
2015/7/7,82.99,84.12,81.85,83.99,5192999,1.010222489,-0.078166169
2015/7/8,83.05,83.23,81.76,82.27,4325075,-2.047862841,-0.002858232
2015/7/9,83.43,83.7,81.46,81.69,4570662,-0.704995746,-0.013758838
2015/7/10,82.64,82.91,81.87,82.15,3495037,0.563104419,0.022282503
2015/7/13,82.87,84.03,82.68,83.64,4228547,1.813755326,-0.000379075
2015/7/14,83.53,84.68,83.52,84.46,3797675,0.980392157,-0.010428517
2015/7/15,84.55,84.86,83.75,84.16,3661720,-0.355197727,0.016478253
2015/7/16,84.75,84.89,83.41,83.76,3685980,-0.475285171,-0.031102733
2015/7/17,83.55,83.65,82.76,83.16,2931544,-0.716332378,-0.009727626
2015/7/20,83.06,83.29,82.14,82.25,4291418,-1.094276094,-0.000392927
2015/7/21,81.8,82.89,81.25,82.22,4691892,-0.036474164,-0.015133648
2015/7/22,81,81.12,79.15,79.76,10180685,-2.991972756,0.009578926
2015/7/23,77.7,79.04,76.65,76.88,13909914,-3.610832497,-0.026092113
2015/7/24,76.91,77.09,75.85,76.1,9175903,-1.014568158,-0.023543739
2015/7/27,75.18,75.72,74.77,75.32,10269561,-1.024967148,-0.002702141
2015/7/28,75.92,78.15,75.79,77.78,15699009,3.26606479,-0.016882034
2015/7/29,77.3,77.46,76.51,77.33,13794814,-0.578554898,0.016959932
2015/7/30,76.98,78.37,76.68,78.35,7386182,1.319022372,0.01667709
2015/7/31,78.6,79.04,78.15,78.63,6203569,0.357370772,-0.004921058
2015/8/3,78.42,78.43,76.75,77.26,6443308,-1.74233753,-0.029260251
2015/8/4,77.33,77.86,76.32,76.6,5822280,-0.854258348,-0.039482063
2015/8/5,77.5,77.92,76.72,76.88,4581872,0.365535248,0.011049724
2015/8/6,76.98,77.65,76.18,77.46,5609516,0.754422477,-0.013551913
2015/8/7,77.52,78.15,76.94,77.29,7851288,-0.219468113,-0.009749612
2015/8/10,78.04,80.31,77.9,80.16,9041554,3.713287618,-0.018348624
2015/8/11,78.73,78.93,77.23,78.04,8992532,-2.644710579,0.024390244
2015/8/12,77.31,79.12,76.92,78.92,9362928,1.127626858,-0.040720961
2015/8/13,78.55,78.58,77.7,77.76,5662495,-1.469842879,0.002551612
2015/8/14,77.66,78.73,77.6,78.49,3811537,0.938786008,-0.021980565
2015/8/17,78.13,78.64,77.21,78.54,5226840,0.063702382,0.004258339
2015/8/18,78.51,79,78.18,78.82,5146351,0.356506239,-0.012249706
2015/8/19,78.25,78.54,77.05,77.41,5862685,-1.78888607,0.015502027
2015/8/20,77.28,77.83,76.41,76.41,7267352,-1.291822762,-0.042977924
2015/8/21,75.94,76.3,74.96,75,11778502,-1.845308206,0.006134969
2015/8/24,71.82,74.88,70.23,72.82,15168162,-2.906666667,-0.013414634
2015/8/25,75.22,75.49,72.03,72.06,9267119,-1.043669322,-0.05512979
2015/8/26,73.82,74.08,72.53,73.87,8283120,2.511795726,0.02433281
2015/8/27,75.04,76.22,74.23,75.66,8492077,2.423175849,-0.01660281
2015/8/28,75.19,76.02,74.63,75.95,6632877,0.383293682,0.103116883
2015/8/31,75.32,76.77,74.9,76.44,7009006,0.64516129,0.066399812
2015/9/1,74.5,75.94,74.46,74.9,9046332,-2.014652015,0.086332524
2015/9/2,75.9,76.16,74.95,76.1,5311062,1.602136182,-0.077642276
2015/9/3,75.95,76,73.78,74.45,11061156,-2.168199737,0.020273248
2015/9/4,73,73.66,72.35,73.1,12265047,-1.813297515,0.009719222
2015/9/8,74.58,74.62,73.56,74.3,5633147,1.641586867,-0.015614973
2015/9/9,75,75.2,72.78,72.96,5837844,-1.803499327,-0.002172968
2015/9/10,72.89,73.31,72.03,72.42,6106714,-0.740131579,-0.038980836
2015/9/11,72.23,72.92,71.88,72.63,4410166,0.289975145,0.038975753
2015/9/14,72.35,72.89,72.01,72.77,4231829,0.192757814,-0.023991276
2015/9/15,73.02,74.74,72.64,74.58,5106570,2.487288718,-0.015195531
2015/9/16,74.85,75.87,74.58,75.64,5223010,1.421292572,0.011572498
2015/9/17,75.4,75.68,73.91,74.06,7716912,-2.088841883,0.056976223
2015/9/18,73.33,73.5,71.61,71.86,9230551,-2.970564407,-0.004032258
2015/9/21,72.3,72.84,71.91,72.16,7437371,0.41747843,-0.047304496
2015/9/22,71.12,71.8,70.64,71.68,5689914,-0.66518847,0.043838068
2015/9/23,71.67,71.81,70.16,70.2,4742566,-2.064732143,-0.01071352
2015/9/24,66.2,66.7,64.65,65.8,22536441,-6.267806268,-0.035520901
2015/9/25,65,65.77,64.74,64.98,12353631,-1.246200608,0.009207276
2015/9/28,64.24,64.32,62.99,63.79,12560052,-1.831332718,0.013573654
2015/9/29,63.65,65.38,63.6,64.31,8766710,0.815174792,-0.025246981
2015/9/30,64.95,65.64,64.15,65.36,7835672,1.632716529,0.018918919
2015/10/1,65.63,66.1,63.61,64.39,7922067,-1.484088127,-0.00397878
2015/10/2,63.79,65.73,63.1,65.7,8760017,2.034477403,-0.006879716
2015/10/5,66.69,69.48,66.52,69.18,10630372,5.296803653,0.017653631
2015/10/6,69.54,71.15,69.08,70.82,9641138,2.370627349,0.016249451
2015/10/7,71.36,72.71,69.15,70.38,8394083,-0.62129342,0.048617113
2015/10/8,70.32,72.18,69.85,71.84,6071675,2.07445297,-0.013805893
2015/10/9,72.34,72.49,70.86,71.3,5559669,-0.751670379,0.03343084
2015/10/12,71.51,71.53,70.32,70.5,4636009,-1.122019635,0.004245855
2015/10/13,69.96,71.03,69.26,70.17,4712876,-0.468085106,-0.051942823
2015/10/14,70.11,71.06,69.57,70.71,3727924,0.769559641,-0.008282013
2015/10/15,70.47,70.92,69.76,70.83,4546640,0.169707255,-0.001498929
2015/10/16,70.62,70.84,69.11,69.68,8027487,-1.623605817,-0.005361355
2015/10/19,69.25,69.47,68.8,69.27,5711976,-0.588404133,0.019836136
2015/10/20,68.86,71.19,68.51,70.27,6353359,1.443626389,-0.029386892
2015/10/21,70.59,71.9,69.58,69.67,8683168,-0.853849438,-0.001524722
2015/10/22,67.92,72.83,67.81,70.88,13878281,1.736759007,-0.013525305
2015/10/23,71.71,72.43,70.66,71.75,7928768,1.227426637,-0.007076515
2015/10/26,71.79,72.3,71.42,71.52,6253922,-0.320557491,-0.022048998
2015/10/27,70.18,71.08,68.34,70.39,8267208,-1.579977629,-0.016397176
2015/10/28,70.75,72.11,70.48,71.97,5416220,2.244637022,0.00046307
2015/10/29,71.49,72.57,71.28,71.97,4290770,0,0.062948392
2015/10/30,72.27,73.28,71.63,72.99,7369706,1.41725719,0.001959504
2015/11/2,73,74.64,72.83,74.34,5853794,1.849568434,0.012603216
2015/11/3,74.44,75.32,74.2,74.75,4996500,0.551520043,-0.010300429
2015/11/4,75.34,75.93,74.33,74.55,5478390,-0.267558528,0.038161318
2015/11/5,74.65,75.56,73.21,74.22,6228510,-0.442655936,-0.032581454
2015/11/6,73.42,73.85,72.33,73.84,5531823,-0.511991377,-0.022668394
2015/11/9,73.43,73.6,71.48,71.89,5906336,-2.64084507,-0.0209852
2015/11/10,71.79,72.58,71.63,72.43,4352616,0.751147587,-0.01015343
2015/11/11,72.54,72.85,71.82,71.91,4186308,-0.717934558,0.008206063
2015/11/12,70.82,70.99,68.41,68.66,8649505,-4.519538312,-0.028939634
2015/11/13,68.7,70.13,68.5,69.63,6407839,1.41275852,-0.028172293
2015/11/16,69.48,70.62,69.23,70.39,5091743,1.091483556,-0.025155726
2015/11/17,70.13,70.36,69.05,69.39,4803495,-1.420656343,0.024330302
2015/11/18,69.9,70.45,69.38,70.32,3734780,1.340250757,-0.022792706
2015/11/19,69.5,70.11,68.6,70.02,6267231,-0.42662116,0.000491039
2015/11/20,70.48,71.21,70.16,71.14,6478393,1.599542988,-0.004907975
2015/11/23,70.98,71.9,70.88,71.02,3845763,-0.168681473,-0.028606658
2015/11/24,70.78,71.71,70.44,71.4,3846263,0.535060546,-0.003046458
2015/11/25,71.74,71.89,70.72,71.49,3492996,0.12605042,0.041252865
2015/11/27,71.18,71.53,70.7,71.22,1642061,-0.377675199,0.008070433
2015/11/30,71.33,72.79,71.15,72.65,5332130,2.00786296,-0.015769044
2015/12/1,72.33,72.64,70.85,71.56,6566872,-1.500344116,-0.003450826
2015/12/2,71.2,72.13,70.62,71.03,5062108,-0.740637228,0.003710116
2015/12/3,71.15,71.22,69.37,69.64,8130772,-1.956919611,-0.016017743
2015/12/4,69.36,70.03,68.8,69.98,5252014,0.488225158,0.028800401
2015/12/7,68.68,68.73,67.72,68.36,6805880,-2.314947128,-0.026290166
2015/12/8,66.99,67.16,66.18,66.54,6866300,-2.662375658,-0.059
2015/12/9,66.3,67.02,65.16,65.91,8578009,-0.946798918,-0.004782147
2015/12/10,65.98,67.09,65.91,66.38,5768745,0.713093613,-0.008008542
2015/12/11,65.38,66.1,64.48,65.43,7572606,-1.431153962,-0.010764263
2015/12/14,65.63,66.18,64.73,66.12,7356770,1.054562127,-0.030195865
2015/12/15,65.46,66.96,65.24,66.75,6061216,0.952813067,0.018513324
2015/12/16,66.22,67.88,66.14,67.72,6747572,1.453183521,0.027816029
2015/12/17,67.18,67.5,64.88,64.9,6799955,-4.164205552,-0.047427653
2015/12/18,64.6,65.87,64.1,65.11,13490891,0.32357473,-0.016033755
2015/12/21,65.59,65.82,64.38,65.24,5311466,0.19966211,-0.007432819
2015/12/22,66.25,68.79,66.11,68.41,9697151,4.858982219,-0.004896313
2015/12/23,69.59,70.49,68.98,69.89,7586275,2.1634264,0.045441389
2015/12/24,69.75,69.9,69.06,69.38,2322144,-0.729718128,0.017718715
2015/12/28,69.12,69.18,68.03,68.58,3883953,-1.153070049,0.023394995
2015/12/29,69.22,69.57,68.62,69.19,3539541,0.889472149,-0.033492823
2015/12/30,68.66,69.63,68.57,68.69,3158522,-0.722647781,0.04180418
2015/12/31,68.45,69.1,67.94,67.96,4356425,-1.062745669,-0.03405491
2016/1/4,66.88,68.08,65.72,67.99,8559381,0.044143614,0.014758131
2016/1/5,68.38,68.44,66.42,67.28,6139106,-1.044271216,-0.008618368
2016/1/6,65.98,66.85,65.62,66.22,6639331,-1.575505351,-0.022819886
2016/1/7,65.08,65.52,63.66,63.94,8601469,-3.443068559,-0.05560189
2016/1/8,64.33,64.53,62.93,63.29,8278452,-1.016578042,-0.020017663
2016/1/11,63.67,63.7,60.85,61.47,9669420,-2.875651762,-0.002703515
2016/1/12,62.44,62.5,60.39,61.6,8593098,0.211485277,-0.053614458
2016/1/13,62.07,62.76,60.39,60.89,7210780,-1.152597403,-0.031826862
2016/1/14,61.24,62.97,60.38,62.27,9146503,2.266382,0
2016/1/15,59.52,60.09,58.75,59.87,12616636,-3.854183395,0.026298488
2016/1/19,60.26,60.54,58.48,59.03,8353199,-1.40303992,-0.056694427
2016/1/20,58.08,59.38,56.36,58.81,10856154,-0.372691852,-0.03327674
2016/1/21,59,60.42,58.25,59.69,8797812,1.496344159,-0.0628732
2016/1/22,61.23,62.56,60.6,60.98,7803084,2.161166024,0.107571214
2016/1/25,58.96,59.35,57.76,57.91,10880593,-5.03443752,0.085279188
2016/1/26,58.4,59.66,58.09,59.16,8137765,2.158521844,-0.05487995
2016/1/27,58.43,59.89,57.46,58.32,10995381,-1.419878296,-0.025404157
2016/1/28,62.01,62.45,58.57,61.08,13216806,4.732510288,0.094109682
2016/1/29,61.69,62.29,60.76,62.24,8178491,1.899148657,0.027537129
2016/2/1,61.97,63.08,61.38,62.7,5951730,0.73907455,0.013550136
2016/2/2,61.28,61.55,60.48,60.67,6274697,-3.237639553,-0.060606061
2016/2/3,61.47,63.6,59.8,63.27,8331496,4.28547882,-0.054395952
2016/2/4,63.6,66.99,63.6,65.96,12568901,4.251620041,0.07993311
2016/2/5,65.67,66.76,65.18,66.12,7447658,0.242571255,-0.020439765
2016/2/8,65.42,65.64,63.66,64.58,6311216,-2.329098609,-0.024343977
2016/2/9,63.9,64.41,63.12,63.93,5598964,-1.006503561,-0.037265068
2016/2/10,64.27,64.38,62,62.14,5938668,-2.799937432,-0.058902726
2016/2/11,60.91,62.31,60.51,61.41,7010271,-1.174766656,-0.015021459
2016/2/12,61.99,63.47,61.82,63.15,4286319,2.833414753,-0.049019608
2016/2/16,64.16,65.55,63.51,65.21,4664933,3.262074426,0.119511264
2016/2/17,66,67.79,65.72,67.26,7370471,3.143689618,-0.009208731
2016/2/18,67.15,67.6,65.14,66.12,6175529,-1.694915254,0.056110155
2016/2/19,64.92,65.52,64.08,65.42,4887498,-1.058681186,0.002933507
2016/2/22,66.41,67.52,66.35,67.31,5771163,2.889024763,-0.038349041
2016/2/23,67.11,67.24,65.7,65.78,5580009,-2.273064923,0.060155458
2016/2/24,64.7,65.97,63.07,65.88,6438901,0.152021891,0.014982467
2016/2/25,65.89,66.47,64.84,66.47,4276630,0.895567699,-0.046796482
2016/2/26,67.39,68,66.45,66.87,4148531,0.601775237,0.034596376
2016/2/29,67.14,68.58,66.49,67.7,5820793,1.241214296,0.007961783
2016/3/1,68.44,69.49,67.34,69.09,4446729,2.053175775,0.034439179
2016/3/2,68.75,69.93,68.21,69.38,4800535,0.419742365,0.050397068
2016/3/3,69.62,72.08,69.39,71.75,7171452,3.41597002,0.00523408
2016/3/4,72.09,73.96,71.54,72.84,9500130,1.519163763,-0.000289268
2016/3/7,72.8,75.73,72.8,74.77,10739167,2.649643053,0.0390625
2016/3/8,73.78,74.11,71.52,71.73,8736685,-4.065801792,0.055416319
2016/3/9,72.33,72.7,71.26,71.87,4907765,0.195176356,-0.032453826
2016/3/10,72.03,72.03,70.49,71.36,6219375,-0.709614582,0.025906736
2016/3/11,72.36,73.1,72.28,72.8,4783991,2.01793722,0.003987241
2016/3/14,72.73,73.44,72.13,72.73,5059925,-0.096153846,0.019592269
2016/3/15,71.44,72.47,70.86,72.44,4674745,-0.398735047,-0.034017138
2016/3/16,72.59,74.51,72.2,74.34,6628922,2.622860298,-0.023655914
2016/3/17,74.2,76.3,73.52,75.9,13311972,2.098466505,0.058094714
2016/3/18,76.08,76.94,74.64,75.47,13600222,-0.566534914,0.045277127
2016/3/21,75.53,76.35,75.04,75.89,4312106,0.556512522,-0.01742594
2016/3/22,75.59,76.08,75.24,75.55,3619073,-0.448016867,0.011147707
2016/3/23,74.97,75.12,73.57,73.68,5342870,-2.475181999,0.03858682
2016/3/24,72.93,75.35,72.73,75.29,7029855,2.185124864,-0.076477684
2016/3/28,75.15,75.55,74.46,75.32,3424317,0.039845929,-0.003657262
2016/3/29,74.97,76.05,74.19,76.01,4080208,0.916091344,-0.003932879
2016/3/30,76.94,77.25,76.01,76.51,4863110,0.657808183,-0.028428534
2016/3/31,76.3,77.13,76.24,76.54,4346719,0.039210561,0
2016/4/1,75.65,76.87,74.67,76.79,4878027,0.3266266,0.000812788
2016/4/4,76.56,77.04,75.42,75.72,4348143,-1.3934106,-0.042772063
2016/4/5,75.32,75.85,74.6,75.24,4385222,-0.633914422,-0.029977376
2016/4/6,75.52,75.57,73.7,75.22,4929423,-0.026581606,0.006413994
2016/4/7,74.49,74.68,73.76,74.17,4794211,-1.395905344,0.093279258
2016/4/8,75.03,75.25,74,74.35,4911047,0.242685722,-0.011658718
2016/4/11,74.61,75.78,74.61,74.63,3898469,0.376597176,0.06541555
2016/4/12,75.06,76.74,74.47,76.1,5126105,1.969717272,0.018117765
2016/4/13,76.87,79.16,76.56,79.13,9359860,3.981603154,0.041028176
2016/4/14,79.44,79.72,78.37,79.05,5307541,-0.101099457,-0.00997151
2016/4/15,79.38,79.78,78.73,79.17,5309033,0.151802657,-0.005995204
2016/4/18,78.47,79.87,78.14,79.25,4821366,0.101048377,-0.025331725
2016/4/19,79.99,80.89,79.46,80.39,6280226,1.438485804,-0.016336634
2016/4/20,80.25,80.6,79.3,79.74,5181327,-0.808558278,0.028686462
2016/4/21,78.75,79.58,78.19,78.66,6497945,-1.354401806,0.045009785
2016/4/22,78.93,79.18,77.2,78.32,10096630,-0.43224002,0.01076779
2016/4/25,78.5,78.86,76.2,76.79,8073440,-1.953524004,-0.009726725
2016/4/26,77.15,77.74,76.47,77.65,6082488,1.119937492,-0.025491113
2016/4/27,77.98,78.89,77.6,78.68,4441174,1.326464907,0.020398368
2016/4/28,78.03,79.17,77.6,77.75,4843911,-1.18200305,0.065145814
2016/4/29,78.02,79,77.32,77.72,7689274,-0.038585209,0.016339148
2016/5/2,77.35,78.07,76.62,77.84,3326217,0.154400412,-0.001086248
2016/5/3,76.85,77.1,75.58,76.36,4781941,-1.901336074,-0.026750761
2016/5/4,76.18,76.31,73.9,74.24,6872732,-2.776322682,-0.024581006
2016/5/5,74.15,74.6,72.7,72.79,8064213,-1.953125,0.002749141
2016/5/6,72.16,73.42,71.62,73.36,6941201,0.783074598,0.012794151
2016/5/9,72.33,72.62,70.57,70.78,9391533,-3.516902944,0.005639522
2016/5/10,70.78,72.71,70.59,72.51,6505278,2.444193275,-0.02534769
2016/5/11,72.85,73.61,72.36,72.43,4679823,-0.11032961,0.0283084
2016/5/12,72.92,73.24,71.18,71.7,4432875,-1.007869667,0.034243509
2016/5/13,71.63,71.78,70.06,70.07,6395005,-2.273361227,0.009305345
2016/5/16,70.39,71.7,70.1,70.7,4515008,0.899100899,-0.009005146
2016/5/17,70.7,72.18,70.45,71.05,4833885,0.495049505,0.032453483
2016/5/18,70.62,71.87,70.08,70.59,5161386,-0.647431386,0.011944677
2016/5/19,69.93,70.12,69.04,69.43,6131623,-1.643292251,-0.003520398
2016/5/20,70,70.78,69.75,69.87,5517385,0.633731816,0.000831255
2016/5/23,69.8,70.95,69.59,70.4,3998543,0.758551596,-0.010174419
2016/5/24,70.78,71.25,70.25,71.09,3841122,0.980113636,0.009439899
2016/5/25,71.63,72.7,71.26,72.57,5035155,2.081868055,-0.00166251
2016/5/26,73.24,73.59,72.06,72.08,4146414,-0.675210142,0.022064946
2016/5/27,72.15,72.2,71.5,71.96,3002127,-0.166481687,-0.00203666
2016/5/31,72.03,73.17,71.95,72.51,4072620,0.764313508,0.007346939
2016/6/1,71.98,72.49,71.27,72.27,2699924,-0.330988829,-0.005267423
2016/6/2,72.6,73.64,72.28,73.62,4615267,1.867995019,-0.000610998
2016/6/3,73.65,75.14,73.1,75.04,6619331,1.928823689,0.001426534
2016/6/6,75.36,76.53,75.11,76.42,4775107,1.83901919,-0.009157509
2016/6/7,76.53,77.28,76.44,76.81,4235164,0.510337608,0.02094886
2016/6/8,77.5,78.7,77.26,78.11,5987837,1.692487957,0.013277007
2016/6/9,77.39,77.5,76.64,77.16,3784630,-1.216233517,0.017073655
2016/6/10,76.32,76.56,75.38,76.03,4879492,-1.464489373,-0.013859067
2016/6/13,75.7,76.34,75.23,75.23,4086711,-1.05221623,-0.028305622
2016/6/14,75.06,75.55,73.95,74.86,4058441,-0.49182507,-0.00407415
2016/6/15,75.19,75.95,74.34,75.07,3802022,0.280523644,-0.008181632
2016/6/16,74.41,75.14,73.35,74.99,4064770,-0.106567204,-0.011755001
2016/6/17,75.35,76.66,75.24,75.93,5442037,1.253500467,-0.037145242
2016/6/20,76.91,77.35,76.39,76.43,4090835,0.658501251,0.040312094
2016/6/21,76.45,76.9,76.01,76.49,3292083,0.078503206,0.029166667
2016/6/22,76.89,77.09,76.18,76.43,3056831,-0.078441626,-0.009109312
2016/6/23,77.66,78.25,77.22,78.22,3600824,2.342012299,0.004290092
2016/6/24,75.2,75.61,72.99,73.03,12179523,-6.63513168,0.003661513
2016/6/27,72.5,72.71,70.53,71.38,7361643,-2.259345474,-0.053506283
2016/6/28,72.24,72.9,71.51,72.52,4743725,1.597086018,-0.019271949
2016/6/29,73.25,74.4,72.79,74.23,4015420,2.357970215,0.04650655
2016/6/30,74.17,75.85,73.97,75.81,4695512,2.128519467,0.040058419
2016/7/1,75.38,76.99,75.32,76.45,4630059,0.844215803,-0.031695085
2016/7/5,75.66,75.95,73.7,74.38,4776310,-2.70765206,0.015537601
2016/7/6,74.59,74.87,73.46,74.83,3740499,0.605001344,-0.046715626
2016/7/7,75.07,75.73,74.38,75.05,3080886,0.293999733,0.013695699
2016/7/8,75.92,77.43,75.78,77.37,5491482,3.091272485,-0.045387376
2016/7/11,78,78.54,77.32,77.8,4511317,0.555770971,0.003317116
2016/7/12,78.72,79.94,78.3,79.8,5545755,2.570694087,-0.014106238
2016/7/13,79.98,80.33,79.07,79.69,5162537,-0.137844612,0.046724793
2016/7/14,80.5,81,79.97,80.06,5441707,0.464299159,-0.041648868
2016/7/15,80.49,80.8,80.16,80.7,4642078,0.79940045,0.017160686
2016/7/18,79.88,79.89,78.87,79.82,4136743,-1.090458488,0.006354075
2016/7/19,79.34,79.77,79.15,79.74,3308355,-0.100225507,-0.015240583
2016/7/20,79.45,79.86,78.93,79.69,4185481,-0.062703787,-0.01304444
2016/7/21,80.45,81.38,79.74,80.01,6492232,0.40155603,0.007168459
2016/7/22,79.78,79.79,78.86,79.38,4133834,-0.787401575,-0.022241993
2016/7/25,79.15,79.18,78.34,78.69,5798090,-0.869236584,-0.012511374
2016/7/26,79.04,83,78.74,82.75,11007577,5.159486593,-0.023266528
2016/7/27,82.72,84.29,82.72,84.1,8460932,1.63141994,-0.005660377
2016/7/28,83.7,83.71,82.45,82.92,5065610,-1.403091558,-0.006166983
2016/7/29,82.8,83.14,82.13,82.76,4274241,-0.192957067,-0.018377088
2016/8/1,82.76,82.88,81.53,81.95,3377149,-0.978733688,0.009968393
2016/8/2,82,82.19,80.92,81.24,3909479,-0.86638194,-0.035869042
2016/8/3,81.15,82.3,80.93,82.03,3101710,0.972427376,-0.013732834
2016/8/4,81.82,82.54,81.4,81.77,2407526,-0.316957211,0.032911392
2016/8/5,82.22,82.96,82,82.56,3286094,0.966124496,0.02745098
2016/8/8,83,83.79,82.8,83.44,3544827,1.065891473,-0.002146947
2016/8/9,83.52,83.75,82.7,82.83,2314884,-0.731064238,0.029404733
2016/8/10,83.31,83.31,82.48,82.65,2290307,-0.217312568,-0.006502555
2016/8/11,83,83.65,82.99,83.24,2229261,0.7138536,-0.024076671
2016/8/12,83.26,83.78,82.58,83,4342839,-0.288322922,0.042155689
2016/8/15,83,84.28,82.96,84.15,4056023,1.385542169,0.022063893
2016/8/16,84.21,84.36,83.64,84.29,3161753,0.166369578,0.028108837
2016/8/17,84.41,84.73,83.84,84.41,2983391,0.142365642,0.018591426
2016/8/18,83.41,83.61,82.51,83.38,5003053,-1.220234569,0.005153532
2016/8/19,83.06,84.38,82.76,83.84,3823918,0.551691053,0.02969451
2016/8/22,83.62,83.78,83,83.59,2885000,-0.298187023,0.005809129
2016/8/23,83.98,84.68,83.94,84.01,3178360,0.502452446,-0.034653465
2016/8/24,83.41,84.1,82.97,83.15,2200583,-1.023687656,0.015811966
